OrderID,Date,CustomerName,Product,Category,Quantity,UnitPrice,Revenue,Region
2132,2023-05-18,Olivia Munn,Sofa,Furniture,6,600,3600, north 
2133,2023-12-17,John Doe,Bookshelf,Furniture,9,300,2700,East
2134,2026-04-14,Peter Parker,Sofa,Furniture,6,600,3600,North
2135,2026-07-09,Leo Tolstoy,Monitor,Electronics,9,300,2700,EAST
2136,2024-07-28,Hank Williams,Smart Watch,Electronics,9,250,2250,south
2137,2024-01-19,Kathy Bates,Headphones,electronics,1,100,100,South
2138,2024-11-29,Leo Tolstoy,Monitor,Electronics,6,300,1800,EAST
2139,2023-11-12,John Doe,Printer,Electronics,7,200,1400,EAST
2140,2023-06-26,Hank Williams,Monitor,Electronics,9,300,2700, north 
2141,2023-11-16,Charlie Davis,Coffee Maker,Appliances,7,75,525,South
2142,2024-08-22,,Blender,Appliances,6,50,,south
2143,2025-02-28,Peter Parker,Desk,Furniture,4,450,1800,EAST
2144,2026-04-16,Kathy Bates,Smart Watch,Electronics,9,250,,West
2145,2024-02-16,Charlie Davis,Monitor,Electronics,2,300,600, north 
2146,2023-03-01,Leo Tolstoy,Laptop,Electronics,-1,1200,-1200,East
2147,2023-12-21,Jack Black,Headphones,electronics,7,100,700,south
2148,2026-05-21,Hank Williams,Keyboard,Electronics,2,40,80,West
2149,2023-11-24,Nathan Drake,Desk Chair,Furniture,9,150,, north 
2150,03/19/24,John Doe,Coffee Maker,Appliances,9,75,675, north 
2151,2026-05-26,Kathy Bates,Laptop,Electronics,6,1200,7200,East
2152,2024-11-25,Ivy Taylor,Desk,Furniture,8,450,3600,South
2153,2023-01-11,Alice Brown,Desk Chair,Furniture,5,150,750,West
2154,2024-02-25,Kathy Bates,Bookshelf,Furniture,4,300,1200,North
2155,2025-12-03,Leo Tolstoy,Smart Watch,Electronics,5,250,1250,EAST
2156,2023-07-12,Leo Tolstoy,Desk,Furniture,2,450,900,North
2157,2025-07-02,jane smith,Monitor,Electronics,2,300,600,EAST
2158,2025-09-14,Nathan Drake,Laptop,Electronics,6,1200,7200,West
2159,2024-01-24,jane smith,Printer,Electronics,8,200,1600,West
2160,2025-08-08,Nathan Drake,Coffee Maker,Appliances,2,75,150,West
2161,2025-03-16,Kathy Bates,Blender,Appliances,2,50,100,North
2162,2025-09-18,John Doe,Blender,Appliances,8,50,400,East
2163,2024-06-13,John Doe,Bookshelf,Furniture,9,300,2700,West
2164,2023-11-15,Eve White,Smart Watch,Electronics,1,250,250,West
2165,2023-05-20,Charlie Davis,Bookshelf,Furniture,4,300,,South
2166,2024-08-18,Mary Shelley,Headphones,electronics,5,100,500,South
2167,2023-10-25,Jack Black,Mouse,Electronics,9,25,225,south
2168,2023-05-29,Frank Green,Printer,Electronics,3,200,600,West
2169,2025-02-25,Leo Tolstoy,Desk,Furniture,1,450,450,North
2170,2023-01-14,Eve White,Headphones,electronics,3,100,,south
2171,2025-12-01,Hank Williams,Desk Chair,Furniture,2,150,300,south
2172,2026-07-10,Ivy Taylor,Keyboard,Electronics,4,40,160,South
2173,06/16/23,John Doe,Monitor,Electronics,6,300,1800,North
2174,2025-03-14,Nathan Drake,Desk Chair,Furniture,5,150,750, north 
2175,2023-08-02,Alice Brown,Keyboard,Electronics,9,40,,North
2176,2025-10-11,Hank Williams,Monitor,Electronics,1,300,300,South
2177,2023-10-09,jane smith,Blender,Appliances,7,50,350, north 
2178,2026-04-26,Ivy Taylor,Bookshelf,Furniture,5,300,1500,EAST
2179,2025-11-10,Leo Tolstoy,Headphones,electronics,3,100,300,North
2180,2024-04-03,Frank Green,Desk,Furniture,2,450,900,EAST
2181,2023-07-21,Nathan Drake,Coffee Maker,Appliances,-1,75,-75,East
2182,2026-07-08,Jack Black,Keyboard,Electronics,7,40,280,south
2183,2024-02-20,Hank Williams,Mouse,Electronics,9,25,225,south
2184,2025-01-06,Jack Black,Mouse,Electronics,6,25,150,south
2185,2024-11-22,Hank Williams,Sofa,Furniture,9,600,5400,East
2186,2025-08-19,Frank Green,Sofa,Furniture,3,600,1800,south
2186,2025-08-19,Frank Green,Sofa,Furniture,3,600,1800,south
2187,2024-11-28,Grace Hopper,Desk Chair,Furniture,6,150,900,EAST
2188,2023-06-11,Peter Parker,Monitor,Electronics,4,300,1200,South
2189,2023-05-06,Bob Johnson,Coffee Maker,Appliances,9,75,675, north 
2190,2024-11-14,Frank Green,Monitor,Electronics,-1,300,-300,EAST
2191,2026-10-14,Alice Brown,Headphones,electronics,1,100,100,EAST
2192,07/12/24,Peter Parker,Keyboard,Electronics,9,40,360, north 
2193,2023-06-14,Eve White,Monitor,Electronics,8,300,2400,EAST
2194,2023-12-04,Frank Green,Monitor,Electronics,4,300,1200,North
2195,2024-12-20,Frank Green,Monitor,Electronics,2,300,600, north 
2196,2023-12-26,Jack Black,Blender,Appliances,7,50,350,East
2197,2023-09-01,Mary Shelley,Printer,Electronics,7,200,1400,south
2198,16-12-2024,Olivia Munn,Smart Watch,Electronics,5,250,,south
2199,2026-11-08,Charlie Davis,Printer,Electronics,6,200,1200,West
2200,2025-04-01,Peter Parker,Desk Chair,Furniture,8,150,1200,south
2201,2023-07-27,Ivy Taylor,Desk,Furniture,8,450,3600,East
2202,2023-11-29,Hank Williams,Mouse,Electronics,4,25,100,East
2203,2023-10-27,Jack Black,Printer,Electronics,2,200,400,North
2204,2025-02-18,Frank Green,Desk Chair,Furniture,1,150,150,EAST
2205,2024-08-20,Peter Parker,Blender,Appliances,7,50,350,North
2206,2025-03-02,jane smith,Monitor,Electronics,5,300,1500,North
2207,2023-01-26,Hank Williams,Desk Chair,Furniture,9,150,1350, north 
2208,2023-11-03,Hank Williams,Monitor,Electronics,4,300,1200,East
2209,2024-11-26,Charlie Davis,Laptop,Electronics,8,1200,9600,East
2210,2024-06-27,Alice Brown,Sofa,Furniture,3,600,1800,EAST
2211,2026-03-31,Olivia Munn,Headphones,electronics,3,100,,West
2212,04-09-2026,Jack Black,Blender,Appliances,9,50,450,West
2213,2024-04-13,John Doe,Bookshelf,Furniture,7,300,2100, north 
2214,2023-04-18,Frank Green,Mouse,Electronics,8,25,200,East
2215,2025-12-02,Alice Brown,Bookshelf,Furniture,5,300,1500,south
2216,2024-11-23,John Doe,Smart Watch,Electronics,6,250,1500,East
2217,2026-03-20,Kathy Bates,Keyboard,Electronics,8,40,320, north 
2218,2026-06-16,Leo Tolstoy,Bookshelf,Furniture,1,300,300,EAST
2219,2023-10-12,Frank Green,Keyboard,Electronics,9,40,360,West
2220,2025-09-06,jane smith,Laptop,Electronics,3,1200,3600,East
2221,2024-12-17,Hank Williams,Headphones,electronics,9,100,900,south
2222,2025-01-22,Frank Green,Sofa,Furniture,6,600,3600,South
2223,2025-11-18,Ivy Taylor,Desk Chair,Furniture,1,150,150,West
2224,2026-10-03,Jack Black,Laptop,Electronics,9,1200,,South
2225,01/12/25,Charlie Davis,Smart Watch,Electronics,8,250,2000,North
2225,01/12/25,Charlie Davis,Smart Watch,Electronics,8,250,2000,North
2226,23-03-2023,Charlie Davis,Sofa,Furniture,2,600,1200,EAST
2227,2025-08-25,Mary Shelley,Sofa,Furniture,4,600,2400,South
2228,17-05-2024,Olivia Munn,Desk Chair,Furniture,5,150,750, north 
2229,2026-08-23,Ivy Taylor,Sofa,Furniture,5,600,3000, north 
2230,2024-01-17,Eve White,Mouse,Electronics,4,25,100,south
2231,2026-08-06,Charlie Davis,Monitor,Electronics,7,300,2100,South
2232,2024-01-09,Mary Shelley,Keyboard,Electronics,8,40,320, north 
2233,2023-03-02,Grace Hopper,Smart Watch,Electronics,4,250,1000,EAST
2234,2023-07-15,Olivia Munn,Headphones,electronics,2,100,200,West
2235,2026-01-18,Alice Brown,Smart Watch,Electronics,2,250,500,South
2236,2024-10-07,jane smith,Printer,Electronics,8,200,1600,North
2237,2025-07-04,Grace Hopper,Laptop,Electronics,9,1200,10800,North
2238,2023-02-04,Kathy Bates,Mouse,Electronics,5,25,125,West
2239,2026-12-25,,Blender,Appliances,8,50,400,North
2239,2026-12-25,,Blender,Appliances,8,50,400,North
2240,2023-12-17,jane smith,Sofa,Furniture,1,600,600,EAST
2241,2024-12-20,Ivy Taylor,Sofa,Furniture,7,600,4200,South
2242,2024-02-13,Jack Black,Laptop,Electronics,2,1200,2400,East
2243,2023-01-28,Hank Williams,Blender,Appliances,9,50,450,south
2244,12/08/26,Charlie Davis,Desk,Furniture,3,450,1350,West
2245,2026-01-26,Kathy Bates,Coffee Maker,Appliances,6,75,450,West
2246,2025-09-27,John Doe,Headphones,electronics,8,100,800,South
2247,2023-11-24,Hank Williams,Bookshelf,Furniture,5,300,1500,West
2248,2024-09-06,Olivia Munn,Mouse,Electronics,1,25,25, north 
2249,2025-10-29,Leo Tolstoy,Sofa,Furniture,4,600,2400,South
2250,2025-10-26,jane smith,Printer,Electronics,9,200,1800,south
2251,2026-09-12,,Mouse,Electronics,8,25,,south
2252,2026-10-23,Bob Johnson,Desk,Furniture,9,450,4050,EAST
2253,2023-11-07,John Doe,Laptop,Electronics,7,1200,8400,North
2254,2025-01-19,Grace Hopper,Sofa,Furniture,2,600,1200,South
2255,2024-04-24,Mary Shelley,Coffee Maker,Appliances,5,75,375,West
2256,09/03/24,Leo Tolstoy,Headphones,electronics,4,100,400, north 
2257,2024-06-27,,Keyboard,Electronics,4,40,160, north 
2258,2024-02-03,John Doe,Headphones,electronics,-1,100,-100,East
2259,2026-06-19,jane smith,Laptop,Electronics,6,1200,7200, north 
2260,2025-09-25,Bob Johnson,Smart Watch,Electronics,5,250,1250,EAST
2261,2023-07-22,Hank Williams,Bookshelf,Furniture,4,300,1200,south
2262,2025-05-03,Peter Parker,Desk Chair,Furniture,3,150,450, north 
2263,11/17/25,Charlie Davis,Mouse,Electronics,1,25,25,south
2264,2026-04-11,Mary Shelley,Keyboard,Electronics,9,40,360,East
2265,2025-12-13,Mary Shelley,Headphones,electronics,9,100,900,East
2266,2023-12-24,Charlie Davis,Sofa,Furniture,5,600,3000, north 
2267,2023-08-23,Charlie Davis,Mouse,Electronics,2,25,50,EAST
2268,2026-10-02,Olivia Munn,Printer,Electronics,2,200,400,EAST
2269,2023-12-08,Frank Green,Headphones,electronics,4,100,400,North
2270,2025-09-08,jane smith,Blender,Appliances,8,50,400,West
2271,2026-09-27,Hank Williams,Blender,Appliances,2,50,,East
2272,07-12-2023,Mary Shelley,Sofa,Furniture,-1,600,-600,south
2273,2023-05-02,Charlie Davis,Blender,Appliances,3,50,150, north 
2274,2025-03-11,Olivia Munn,Sofa,Furniture,5,600,3000,North
2275,2025-04-13,John Doe,Laptop,Electronics,3,1200,3600,North
2276,2025-10-04,Mary Shelley,Keyboard,Electronics,4,40,160,EAST
2277,2026-02-13,jane smith,Sofa,Furniture,6,600,3600,south
2278,2025-04-28,Alice Brown,Laptop,Electronics,3,1200,3600,South
2279,2025-05-20,Mary Shelley,Desk,Furniture,4,450,1800,East
2280,2023-03-07,Mary Shelley,Monitor,Electronics,-1,300,-300,EAST
2281,2024-11-16,John Doe,Sofa,Furniture,4,600,2400,South
2282,2024-07-27,,Printer,Electronics,2,200,400, north 
2283,2023-01-25,jane smith,Desk Chair,Furniture,9,150,1350,East
2284,20-08-2024,Grace Hopper,Bookshelf,Furniture,7,300,2100,North
2285,2025-11-25,Ivy Taylor,Monitor,Electronics,4,300,1200, north 
2286,09/08/25,Kathy Bates,Coffee Maker,Appliances,8,75,600,south
2287,2023-01-15,Jack Black,Sofa,Furniture,1,600,600,EAST
2288,2026-01-27,Peter Parker,Monitor,Electronics,8,300,2400,EAST
2289,2026-08-19,Peter Parker,Smart Watch,Electronics,8,250,2000, north 
2290,2026-10-17,Leo Tolstoy,Sofa,Furniture,6,600,3600,East
2291,2023-08-15,Leo Tolstoy,Printer,Electronics,5,200,1000, north 
2292,28-11-2024,Kathy Bates,Smart Watch,Electronics,2,250,500,East
2293,2025-05-03,Alice Brown,Printer,Electronics,3,200,600,West
2294,30-10-2023,Ivy Taylor,Sofa,Furniture,5,600,3000, north 
2295,2024-07-17,Kathy Bates,Desk,Furniture,-1,450,-450,North
2296,2025-01-04,Hank Williams,Bookshelf,Furniture,2,300,600, north 
2297,2024-06-01,Kathy Bates,Smart Watch,Electronics,6,250,1500,North
2298,16-02-2023,,Laptop,Electronics,7,1200,8400, north 
2299,2026-08-19,Mary Shelley,Desk Chair,Furniture,8,150,1200,south
2300,29-03-2024,Frank Green,Headphones,electronics,9,100,900,North
2301,2025-02-23,Grace Hopper,Bookshelf,Furniture,2,300,600, north 
2302,09-12-2023,Peter Parker,Desk Chair,Furniture,3,150,450,south
2303,2023-07-04,Frank Green,Desk,Furniture,8,450,3600,North
2304,2025-11-13,Frank Green,Bookshelf,Furniture,2,300,600,North
2305,2026-10-12,Frank Green,Monitor,Electronics,5,300,1500,South
2306,2024-04-28,Eve White,Laptop,Electronics,7,1200,8400,North
2307,2023-08-08,Ivy Taylor,Printer,Electronics,6,200,1200, north 
2308,08/07/26,Hank Williams,Keyboard,Electronics,8,40,320,West
2309,2026-03-16,Charlie Davis,Coffee Maker,Appliances,3,75,225,south
2310,2023-08-14,Peter Parker,Laptop,Electronics,9,1200,10800,West
2311,2026-05-14,Frank Green,Mouse,Electronics,8,25,200,East
2312,2026-05-12,Nathan Drake,Printer,Electronics,6,200,1200,East
2313,2024-02-10,Peter Parker,Mouse,Electronics,8,25,200,EAST
2313,2024-02-10,Peter Parker,Mouse,Electronics,8,25,200,EAST
2314,2023-11-15,Peter Parker,Blender,Appliances,3,50,150,EAST
2315,2025-04-04,jane smith,Coffee Maker,Appliances,6,75,450, north 
2316,2023-01-02,Peter Parker,Coffee Maker,Appliances,-1,75,-75, north 
2317,2026-04-28,Kathy Bates,Blender,Appliances,8,50,400,south
2318,2026-05-29,Nathan Drake,Smart Watch,Electronics,1,250,250, north 
2319,2026-11-09,Hank Williams,Headphones,electronics,5,100,500, north 
2320,02-08-2026,Jack Black,Desk Chair,Furniture,7,150,1050,South
2321,2023-03-02,Charlie Davis,Desk,Furniture,9,450,4050,West
2322,24-12-2024,Hank Williams,Keyboard,Electronics,8,40,320,South
2323,2023-05-29,Mary Shelley,Monitor,Electronics,6,300,1800,South
2324,2024-12-27,Bob Johnson,Headphones,electronics,9,100,900,East
2325,2026-04-18,Jack Black,Sofa,Furniture,5,600,3000,South
2326,11-10-2025,Grace Hopper,Smart Watch,Electronics,6,250,1500,EAST
2327,2024-04-24,Frank Green,Blender,Appliances,9,50,450, north 
2328,2026-03-09,,Monitor,Electronics,1,300,300,East
2329,2024-02-20,jane smith,Bookshelf,Furniture,1,300,300,West
2330,2023-01-16,John Doe,Smart Watch,Electronics,7,250,1750,North
2331,2025-12-05,jane smith,Smart Watch,Electronics,4,250,1000,South
2332,2024-08-16,Alice Brown,Smart Watch,Electronics,3,250,750,West
2333,2024-08-10,,Desk,Furniture,-1,450,-450,North
2334,2026-01-04,Hank Williams,Desk Chair,Furniture,2,150,300,South
2335,2025-06-22,jane smith,Printer,Electronics,8,200,1600,EAST
2336,2023-11-09,Nathan Drake,Smart Watch,Electronics,8,250,2000,West
2337,2024-12-24,Eve White,Mouse,Electronics,8,25,200,West
2338,2023-12-12,Peter Parker,Laptop,Electronics,8,1200,,South
2339,2025-09-08,Frank Green,Smart Watch,Electronics,4,250,1000,North
2340,2024-05-01,Bob Johnson,Keyboard,Electronics,7,40,280,West
2341,2026-09-24,Charlie Davis,Headphones,electronics,8,100,800,West
2342,2024-11-09,Bob Johnson,Mouse,Electronics,9,25,225,EAST
2343,2025-04-01,Mary Shelley,Smart Watch,Electronics,6,250,1500,West
2344,2023-07-24,John Doe,Printer,Electronics,4,200,800,North
2345,2024-02-03,,Desk,Furniture,6,450,2700,North
2346,2025-10-17,Nathan Drake,Keyboard,Electronics,9,40,360,East
2347,2026-09-30,Jack Black,Desk Chair,Furniture,6,150,900, north 
2348,2024-06-14,Ivy Taylor,Blender,Appliances,1,50,50,south
2349,2024-12-13,Charlie Davis,Sofa,Furniture,3,600,1800, north 
2350,2026-02-10,Jack Black,Blender,Appliances,2,50,100,south
2351,2025-02-16,Alice Brown,Printer,Electronics,1,200,200,South
2352,2024-11-10,John Doe,Desk,Furniture,9,450,4050,East
2353,2025-02-06,Alice Brown,Desk Chair,Furniture,3,150,450,West
2354,2024-12-21,Kathy Bates,Desk Chair,Furniture,8,150,1200,North
2355,2023-04-06,Eve White,Printer,Electronics,7,200,1400, north 
2356,2026-11-06,,Mouse,Electronics,6,25,150,West
2357,2026-01-05,jane smith,Smart Watch,Electronics,6,250,1500,south
2358,2026-09-07,jane smith,Laptop,Electronics,9,1200,10800,East
2359,2026-03-22,Hank Williams,Desk Chair,Furniture,7,150,1050,South
2360,2026-04-17,Kathy Bates,Sofa,Furniture,8,600,4800,south
2361,2024-10-08,Mary Shelley,Monitor,Electronics,6,300,1800,South
2362,11/28/25,John Doe,Monitor,Electronics,6,300,1800,West
2363,2024-03-06,Peter Parker,Keyboard,Electronics,7,40,280,West
2364,2024-02-15,Jack Black,Desk,Furniture,5,450,2250,West
2365,2026-08-03,Alice Brown,Laptop,Electronics,3,1200,3600,North
2366,2024-03-09,Alice Brown,Laptop,Electronics,1,1200,1200,West
2367,2023-06-23,Nathan Drake,Desk,Furniture,1,450,450, north 
2368,2026-05-25,Bob Johnson,Desk,Furniture,7,450,,EAST
2369,10-01-2023,Charlie Davis,Bookshelf,Furniture,5,300,1500,East
2370,2023-10-01,John Doe,Desk Chair,Furniture,8,150,1200,EAST
2371,2023-09-12,Jack Black,Printer,Electronics,6,200,1200,West
2372,2024-11-16,Mary Shelley,Headphones,electronics,4,100,400, north 
2373,2026-10-04,Leo Tolstoy,Bookshelf,Furniture,4,300,1200,EAST
2374,2024-06-04,Nathan Drake,Headphones,electronics,2,100,200,South
2375,2024-05-04,Frank Green,Laptop,Electronics,8,1200,9600,South
2375,2024-05-04,Frank Green,Laptop,Electronics,8,1200,9600,South
2376,2024-07-23,Peter Parker,Bookshelf,Furniture,9,300,2700, north 
2377,2025-12-19,jane smith,Laptop,Electronics,5,1200,6000,south
2378,2025-03-15,Mary Shelley,Bookshelf,Furniture,3,300,900,South
2379,2024-05-31,Bob Johnson,Headphones,electronics,5,100,,East
2380,2024-08-14,Bob Johnson,Desk,Furniture,7,450,3150,South
2381,2026-03-15,Kathy Bates,Desk Chair,Furniture,3,150,450,West
2382,2023-10-15,Kathy Bates,Mouse,Electronics,6,25,150,south
2383,2026-03-29,Olivia Munn,Bookshelf,Furniture,8,300,2400,West
2384,2023-08-20,Nathan Drake,Coffee Maker,Appliances,1,75,75,EAST
2385,2025-08-26,Olivia Munn,Keyboard,Electronics,7,40,280,South
2386,2025-02-08,John Doe,Printer,Electronics,6,200,1200,West
2387,07-09-2026,jane smith,Coffee Maker,Appliances,8,75,600,South
2388,2025-03-23,Leo Tolstoy,Printer,Electronics,6,200,1200,East
2389,2025-11-22,Ivy Taylor,Printer,Electronics,7,200,1400,North
2390,2024-09-12,Olivia Munn,Bookshelf,Furniture,9,300,2700,EAST
2391,2023-06-29,Nathan Drake,Keyboard,Electronics,2,40,80,South
2392,2026-09-12,Hank Williams,Desk Chair,Furniture,5,150,750,East
2393,2026-04-30,Bob Johnson,Keyboard,Electronics,9,40,360,south
2394,2024-12-17,Jack Black,Blender,Appliances,5,50,250,South
2395,2025-04-12,Hank Williams,Coffee Maker,Appliances,5,75,375, north 
2396,21-03-2026,Alice Brown,Headphones,electronics,1,100,100, north 
2397,2026-07-05,Frank Green,Headphones,electronics,7,100,700, north 
2398,21-04-2024,Grace Hopper,Desk,Furniture,3,450,1350,EAST
2399,2025-06-10,Ivy Taylor,Printer,Electronics,5,200,1000,West
2400,2024-12-16,Kathy Bates,Desk Chair,Furniture,5,150,750,East
2401,2026-01-13,Alice Brown,Keyboard,Electronics,5,40,200,West
2402,2025-02-04,Nathan Drake,Coffee Maker,Appliances,3,75,225,EAST
2403,2025-01-17,jane smith,Monitor,Electronics,8,300,2400,West
2404,2024-04-28,Nathan Drake,Desk Chair,Furniture,3,150,450,South
2405,2024-07-04,Ivy Taylor,Bookshelf,Furniture,7,300,2100,south
2406,2023-11-03,Olivia Munn,Keyboard,Electronics,2,40,80,EAST
2407,2024-11-21,Jack Black,Coffee Maker,Appliances,9,75,675,East
2408,2023-09-20,Grace Hopper,Blender,Appliances,2,50,100,south
2409,2023-03-08,John Doe,Desk,Furniture,2,450,900,North
2410,2025-12-08,Grace Hopper,Blender,Appliances,1,50,50, north 
2411,2026-09-24,Nathan Drake,Bookshelf,Furniture,4,300,1200, north 
2412,2023-10-07,Bob Johnson,Sofa,Furniture,4,600,2400,south
2413,2025-12-26,Charlie Davis,Laptop,Electronics,4,1200,4800,West
2414,2023-04-13,Kathy Bates,Laptop,Electronics,5,1200,6000,South
2415,2026-05-14,jane smith,Headphones,electronics,-1,100,-100, north 
2416,2026-01-22,Ivy Taylor,Bookshelf,Furniture,4,300,1200,south
2417,2025-02-15,Alice Brown,Printer,Electronics,4,200,800,North
2418,2026-10-17,Frank Green,Printer,Electronics,4,200,800, north 
2419,2026-04-19,John Doe,Smart Watch,Electronics,8,250,, north 
2420,11/02/24,Ivy Taylor,Desk,Furniture,7,450,3150,North
2421,2023-07-21,Leo Tolstoy,Blender,Appliances,7,50,350,south
2422,2026-01-29,Grace Hopper,Keyboard,Electronics,6,40,240,south
2423,2024-01-23,Leo Tolstoy,Printer,Electronics,8,200,1600,South
2424,2025-03-12,Bob Johnson,Smart Watch,Electronics,1,250,250,south
2425,2023-05-09,jane smith,Monitor,Electronics,6,300,1800,EAST
2426,2023-03-14,Eve White,Headphones,electronics,4,100,400,South
2427,2023-09-01,,Smart Watch,Electronics,7,250,,East
2428,2024-10-06,Charlie Davis,Keyboard,Electronics,6,40,240,EAST
2429,2026-04-05,Alice Brown,Smart Watch,Electronics,2,250,500,South
2430,2024-04-28,Charlie Davis,Monitor,Electronics,7,300,2100,EAST
2431,2026-01-30,Ivy Taylor,Mouse,Electronics,2,25,50,North
2432,2024-12-09,Jack Black,Smart Watch,Electronics,8,250,2000,North
2433,2026-03-05,Leo Tolstoy,Monitor,Electronics,3,300,900,South
2434,2024-07-25,jane smith,Laptop,Electronics,9,1200,10800, north 
2435,03/17/25,Frank Green,Printer,Electronics,4,200,800,West
2436,2024-06-23,Jack Black,Laptop,Electronics,6,1200,7200,South
2437,2025-04-27,Charlie Davis,Coffee Maker,Appliances,5,75,375,south
2438,2024-07-23,Alice Brown,Printer,Electronics,9,200,1800, north 
2439,07/13/23,Bob Johnson,Desk Chair,Furniture,1,150,150, north 
2440,2024-09-10,Eve White,Smart Watch,Electronics,2,250,500,North
2441,2026-07-16,Alice Brown,Mouse,Electronics,7,25,175,East
2442,2026-12-27,Leo Tolstoy,Headphones,electronics,3,100,300,EAST
2443,2023-01-07,Peter Parker,Coffee Maker,Appliances,5,75,375,South
2444,09-03-2025,Nathan Drake,Blender,Appliances,9,50,450,south
2445,2025-10-28,Leo Tolstoy,Coffee Maker,Appliances,2,75,150,South
2446,2026-04-18,jane smith,Monitor,Electronics,1,300,300,South
2447,2024-11-08,Kathy Bates,Laptop,Electronics,5,1200,6000,EAST
2448,17-02-2023,Nathan Drake,Blender,Appliances,8,50,400,East
2449,2024-06-07,Grace Hopper,Mouse,Electronics,7,25,175,south
2450,2023-10-28,Frank Green,Desk Chair,Furniture,2,150,300, north 
2451,2025-04-27,John Doe,Mouse,Electronics,2,25,50,East
2452,2023-09-07,Jack Black,Keyboard,Electronics,4,40,160,West
2453,2024-02-07,jane smith,Bookshelf,Furniture,4,300,1200,south
2454,2023-04-01,Frank Green,Printer,Electronics,-1,200,-200,South
2455,2023-01-05,Grace Hopper,Sofa,Furniture,9,600,5400,East
2456,02-05-2023,Jack Black,Printer,Electronics,6,200,1200,West
2457,2025-04-06,Hank Williams,Desk Chair,Furniture,1,150,150,North
2458,26-08-2026,Charlie Davis,Mouse,Electronics,8,25,200,North
2459,2024-03-08,Eve White,Bookshelf,Furniture,2,300,600,South
2460,2025-06-18,Frank Green,Mouse,Electronics,6,25,150,North
2461,2026-05-18,Jack Black,Laptop,Electronics,5,1200,6000,EAST
2462,2024-03-30,jane smith,Monitor,Electronics,4,300,1200,South
2463,2026-12-21,Frank Green,Laptop,Electronics,7,1200,8400,West
2464,2025-06-28,Eve White,Monitor,Electronics,2,300,600,West
2465,2024-04-05,jane smith,Headphones,electronics,4,100,400,North
2466,2026-02-14,Grace Hopper,Mouse,Electronics,4,25,100,EAST
2467,2023-04-16,Frank Green,Bookshelf,Furniture,2,300,600,EAST
2468,2023-03-30,John Doe,Mouse,Electronics,8,25,200,EAST
2469,2023-07-12,Mary Shelley,Keyboard,Electronics,1,40,40, north 
2470,2025-03-28,Kathy Bates,Mouse,Electronics,7,25,175,South
2471,2023-11-17,Nathan Drake,Monitor,Electronics,4,300,1200,North
2472,2026-10-07,Grace Hopper,Sofa,Furniture,9,600,5400,south
2473,2023-07-03,Leo Tolstoy,Desk,Furniture,7,450,3150,South
2474,2025-06-19,Eve White,Keyboard,Electronics,8,40,320,East
2475,2026-03-01,Frank Green,Laptop,Electronics,1,1200,1200, north 
2476,2024-04-17,Leo Tolstoy,Laptop,Electronics,8,1200,9600,South
2477,2026-11-03,Alice Brown,Monitor,Electronics,7,300,2100, north 
2478,2024-02-22,Charlie Davis,Printer,Electronics,6,200,1200,South
2479,2026-05-16,Grace Hopper,Headphones,electronics,7,100,700,south
2480,2024-01-28,John Doe,Monitor,Electronics,8,300,,East
2481,2025-12-23,Bob Johnson,Keyboard,Electronics,5,40,200,South
2482,2025-09-16,Ivy Taylor,Coffee Maker,Appliances,8,75,600,North
2483,22-05-2025,Peter Parker,Printer,Electronics,4,200,800,South
2484,2026-01-02,Eve White,Smart Watch,Electronics,6,250,1500,EAST
2485,2023-02-01,Charlie Davis,Laptop,Electronics,1,1200,1200,West
2486,2026-10-20,jane smith,Desk Chair,Furniture,2,150,300, north 
2487,2026-03-28,Alice Brown,Printer,Electronics,9,200,1800,East
2488,2023-07-24,Bob Johnson,Headphones,electronics,3,100,300,West
2489,2026-01-10,Leo Tolstoy,Blender,Appliances,2,50,100,North
2490,2023-03-07,Eve White,Mouse,Electronics,7,25,175,South
2491,2023-06-28,Peter Parker,Blender,Appliances,2,50,100,West
2492,02-07-2024,Hank Williams,Laptop,Electronics,1,1200,1200,North
2493,03-03-2024,Olivia Munn,Blender,Appliances,3,50,150,South
2494,2023-05-06,Jack Black,Smart Watch,Electronics,4,250,1000,EAST
2495,2025-02-09,Eve White,Smart Watch,Electronics,7,250,1750, north 
2496,2024-05-21,,Sofa,Furniture,4,600,2400,EAST
2497,2023-09-03,Frank Green,Coffee Maker,Appliances,2,75,150,south
2498,2026-09-14,Ivy Taylor,Laptop,Electronics,4,1200,4800,West
2499,2024-09-06,Olivia Munn,Smart Watch,Electronics,7,250,1750,North
2500,2024-02-11,John Doe,Monitor,Electronics,9,300,2700,West

